,Unnamed: 0,routeCode,From,To,direction,startTime,duration,endTime
417,417,57,PuneStation,VadgaonBk,0,24:0,55,24:55
418,418,57,VadgaonBk,PuneStation,1,7:57,55,8:52
419,419,57,VadgaonBk,PuneStation,1,11:43,55,12:38
420,420,57,VadgaonBk,PuneStation,1,14:8,55,15:3
421,421,57,VadgaonBk,PuneStation,1,16:45,55,17:40
422,422,57,VadgaonBk,PuneStation,1,21:0,55,21:55
423,423,57,VadgaonBk,PuneStation,1,24:0,55,24:55
424,424,58,Shanipar,Gokhalenagar,0,3:0,30,3:30
425,425,58,Shanipar,Gokhalenagar,0,6:0,30,6:30
426,426,58,Shanipar,Gokhalenagar,0,8:54,30,9:24
427,427,58,Shanipar,Gokhalenagar,0,11:25,30,11:55
428,428,58,Shanipar,Gokhalenagar,0,13:39,30,14:9
429,429,58,Shanipar,Gokhalenagar,0,16:21,30,16:51
430,430,58,Shanipar,Gokhalenagar,0,17:43,30,18:13
431,431,58,Shanipar,Gokhalenagar,0,19:52,30,20:22
432,432,58,Shanipar,Gokhalenagar,0,24:0,30,24:30
433,433,58,Gokhalenagar,Shanipar,1,9:0,30,9:30
434,434,58,Gokhalenagar,Shanipar,1,12:0,30,12:30
435,435,58,Gokhalenagar,Shanipar,1,14:18,30,14:48
436,436,58,Gokhalenagar,Shanipar,1,16:45,30,17:15
437,437,58,Gokhalenagar,Shanipar,1,20:43,30,21:13
438,438,58,Gokhalenagar,Shanipar,1,24:0,30,24:30
439,439,59,Shanipar,Niljyoti,0,3:0,30,3:30
440,440,59,Shanipar,Niljyoti,0,6:0,30,6:30
441,441,59,Shanipar,Niljyoti,0,7:38,30,8:8
442,442,59,Shanipar,Niljyoti,0,11:22,30,11:52
443,443,59,Shanipar,Niljyoti,0,14:0,30,14:30
444,444,59,Shanipar,Niljyoti,0,16:28,30,16:58
445,445,59,Shanipar,Niljyoti,0,17:57,30,18:27
446,446,59,Shanipar,Niljyoti,0,20:11,30,20:41
447,447,59,Shanipar,Niljyoti,0,24:0,30,24:30
448,448,59,Niljyoti,Shanipar,1,3:0,30,3:30
449,449,59,Niljyoti,Shanipar,1,7:36,30,8:6
450,450,59,Niljyoti,Shanipar,1,11:8,30,11:38
451,451,59,Niljyoti,Shanipar,1,13:45,30,14:15
452,452,59,Niljyoti,Shanipar,1,16:30,30,17:0
453,453,59,Niljyoti,Shanipar,1,18:0,30,18:30
454,454,59,Niljyoti,Shanipar,1,20:54,30,21:24
455,455,59,Niljyoti,Shanipar,1,24:0,30,24:30
456,456,61,Swargate,Nasrapur,0,7:57,80,9:17
457,457,61,Swargate,Nasrapur,0,12:0,80,13:20
458,458,61,Swargate,Nasrapur,0,14:30,80,15:50
459,459,61,Swargate,Nasrapur,0,16:43,80,18:3
460,460,61,Swargate,Nasrapur,0,20:48,80,22:8
461,461,61,Swargate,Nasrapur,0,24:0,80,25:19
462,462,61,Nasrapur,Swargate,1,9:0,80,10:20
463,463,61,Nasrapur,Swargate,1,12:0,80,13:20
464,464,61,Nasrapur,Swargate,1,15:0,80,16:19
465,465,61,Nasrapur,Swargate,1,18:0,80,19:19
466,466,61,Nasrapur,Swargate,1,21:0,80,22:19
467,467,62,Sukhsagarnagar,Sangamwadi,0,8:22,70,9:32
468,468,62,Sukhsagarnagar,Sangamwadi,0,12:0,70,13:9
469,469,62,Sukhsagarnagar,Sangamwadi,0,15:0,70,16:10
470,470,62,Sukhsagarnagar,Sangamwadi,0,17:2,70,18:12
471,471,62,Sukhsagarnagar,Sangamwadi,0,21:0,70,22:10
472,472,62,Sangamwadi,Sukhsagarnagar,1,9:0,70,10:9
473,473,62,Sangamwadi,Sukhsagarnagar,1,18:0,70,19:10
474,474,62,Sangamwadi,Sukhsagarnagar,1,21:0,70,22:10
475,475,63,Swargate,Kalyaninagar,0,15:0,60,16:0
476,476,63,Swargate,Kalyaninagar,0,18:0,60,19:0
477,477,63,Kalyaninagar,Swargate,1,15:0,60,16:0
478,478,63,Kalyaninagar,Swargate,1,18:0,60,19:0
479,479,63,Kalyaninagar,Swargate,1,21:0,60,22:0
480,480,64,HadapsarGadital,WarjeMalwadi,0,18:0,75,19:15
481,481,64,WarjeMalwadi,HadapsarGadital,1,18:0,75,19:15
482,482,65,UpperDepot,MaharashtraHousingBoardSamtanagar,0,9:0,60,10:0
483,483,65,UpperDepot,MaharashtraHousingBoardSamtanagar,0,12:0,60,13:0
484,484,65,UpperDepot,MaharashtraHousingBoardSamtanagar,0,15:0,60,16:0
485,485,65,UpperDepot,MaharashtraHousingBoardSamtanagar,0,17:43,60,18:43
486,486,65,MaharashtraHousingBoardSamtanagar,UpperDepot,1,3:0,60,4:0
487,487,65,MaharashtraHousingBoardSamtanagar,UpperDepot,1,6:0,60,7:0
488,488,65,MaharashtraHousingBoardSamtanagar,UpperDepot,1,7:38,60,8:38
489,489,65,MaharashtraHousingBoardSamtanagar,UpperDepot,1,11:22,60,12:22
490,490,65,MaharashtraHousingBoardSamtanagar,UpperDepot,1,14:0,60,15:0
491,491,65,MaharashtraHousingBoardSamtanagar,UpperDepot,1,16:28,60,17:28
492,492,65,MaharashtraHousingBoardSamtanagar,UpperDepot,1,17:57,60,18:57
493,493,65,MaharashtraHousingBoardSamtanagar,UpperDepot,1,20:11,60,21:11
494,494,65,MaharashtraHousingBoardSamtanagar,UpperDepot,1,24:0,60,25:0
495,495,66,Marketyard,Agalambegaon,0,9:0,80,10:20
496,496,66,Marketyard,Agalambegaon,0,12:0,80,13:20
497,497,66,Marketyard,Agalambegaon,0,15:0,80,16:19
498,498,66,Marketyard,Agalambegaon,0,18:0,80,19:19
499,499,66,Agalambegaon,Marketyard,1,9:0,80,10:20
500,500,66,Agalambegaon,Marketyard,1,18:0,80,19:19
501,501,69,Marketyard,Ghotawadegaon,0,7:50,85,9:15
502,502,69,Marketyard,Ghotawadegaon,0,11:48,85,13:13
503,503,69,Marketyard,Ghotawadegaon,0,14:18,85,15:43
504,504,69,Marketyard,Ghotawadegaon,0,16:38,85,18:3
505,505,69,Marketyard,Ghotawadegaon,0,20:34,85,21:59
506,506,69,Marketyard,Ghotawadegaon,0,24:0,85,25:25
507,507,69,Ghotawadegaon,Marketyard,1,3:0,85,4:25
508,508,69,Ghotawadegaon,Marketyard,1,6:0,85,7:25
509,509,69,Ghotawadegaon,Marketyard,1,7:38,85,9:3
510,510,69,Ghotawadegaon,Marketyard,1,11:22,85,12:47
511,511,69,Ghotawadegaon,Marketyard,1,14:0,85,15:24
512,512,69,Ghotawadegaon,Marketyard,1,16:28,85,17:53
513,513,69,Ghotawadegaon,Marketyard,1,17:57,85,19:22
514,514,69,Ghotawadegaon,Marketyard,1,20:11,85,21:36
515,515,69,Ghotawadegaon,Marketyard,1,24:0,85,25:25
516,516,70,DeccanGymkhana,Sheregaon,0,15:0,85,16:25
517,517,70,DeccanGymkhana,Sheregaon,0,18:0,85,19:25
518,518,70,Sheregaon,DeccanGymkhana,1,3:0,85,4:25
519,519,70,Sheregaon,DeccanGymkhana,1,6:0,85,7:25
520,520,70,Sheregaon,DeccanGymkhana,1,7:57,85,9:22
521,521,70,Sheregaon,DeccanGymkhana,1,11:22,85,12:47
522,522,70,Sheregaon,DeccanGymkhana,1,13:43,85,15:8
523,523,70,Sheregaon,DeccanGymkhana,1,16:21,85,17:46
524,524,70,Sheregaon,DeccanGymkhana,1,17:43,85,19:8
525,525,70,Sheregaon,DeccanGymkhana,1,20:25,85,21:50
526,526,70,Sheregaon,DeccanGymkhana,1,24:0,85,25:25
527,527,71,KothrudDepot,Sukhsagarnagar,0,9:0,55,9:54
528,528,71,KothrudDepot,Sukhsagarnagar,0,18:0,55,18:55
529,529,71,Sukhsagarnagar,KothrudDepot,1,3:0,55,3:54
530,530,71,Sukhsagarnagar,KothrudDepot,1,6:0,55,6:55
531,531,71,Sukhsagarnagar,KothrudDepot,1,7:38,55,8:33
532,532,71,Sukhsagarnagar,KothrudDepot,1,11:22,55,12:17
533,533,71,Sukhsagarnagar,KothrudDepot,1,14:0,55,14:54
534,534,71,Sukhsagarnagar,KothrudDepot,1,16:28,55,17:23
535,535,71,Sukhsagarnagar,KothrudDepot,1,17:57,55,18:52
536,536,71,Sukhsagarnagar,KothrudDepot,1,20:11,55,21:6
537,537,71,Sukhsagarnagar,KothrudDepot,1,24:0,55,24:55
538,538,72,UpperDepot,Kondhwagate,0,9:0,65,10:5
539,539,72,UpperDepot,Kondhwagate,0,12:0,65,13:5
540,540,72,UpperDepot,Kondhwagate,0,14:30,65,15:35
541,541,72,UpperDepot,Kondhwagate,0,16:40,65,17:45
542,542,72,UpperDepot,Kondhwagate,0,20:43,65,21:48
543,543,72,UpperDepot,Kondhwagate,0,24:0,65,25:4
544,544,72,Kondhwagate,UpperDepot,1,3:0,65,4:4
545,545,72,Kondhwagate,UpperDepot,1,8:30,65,9:35
546,546,72,Kondhwagate,UpperDepot,1,12:0,65,13:5
547,547,72,Kondhwagate,UpperDepot,1,13:52,65,14:57
548,548,72,Kondhwagate,UpperDepot,1,16:21,65,17:26
549,549,72,Kondhwagate,UpperDepot,1,17:43,65,18:48
550,550,72,Kondhwagate,UpperDepot,1,20:0,65,21:4
551,551,72,Kondhwagate,UpperDepot,1,24:0,65,25:4
552,552,73,HadapsarGadital,KothrudDepot,0,6:0,80,7:19
553,553,73,HadapsarGadital,KothrudDepot,0,9:0,80,10:20
554,554,73,HadapsarGadital,KothrudDepot,0,11:34,80,12:54
555,555,73,HadapsarGadital,KothrudDepot,0,13:41,80,15:1
556,556,73,HadapsarGadital,KothrudDepot,0,16:25,80,17:45
557,557,73,HadapsarGadital,KothrudDepot,0,17:51,80,19:11
558,558,73,HadapsarGadital,KothrudDepot,0,20:18,80,21:38
559,559,73,HadapsarGadital,KothrudDepot,0,24:0,80,25:19
560,560,73,KothrudDepot,HadapsarGadital,1,15:0,80,16:19
561,561,73,KothrudDepot,HadapsarGadital,1,18:0,80,19:19
562,562,73,KothrudDepot,HadapsarGadital,1,21:0,80,22:19
563,563,75,DeccanGymkhana,Vidyanagar,0,18:0,65,19:4
564,564,75,Vidyanagar,DeccanGymkhana,1,3:0,65,4:4
565,565,75,Vidyanagar,DeccanGymkhana,1,6:0,65,7:4
566,566,75,Vidyanagar,DeccanGymkhana,1,7:38,65,8:43
567,567,75,Vidyanagar,DeccanGymkhana,1,11:22,65,12:27
568,568,75,Vidyanagar,DeccanGymkhana,1,14:0,65,15:5
569,569,75,Vidyanagar,DeccanGymkhana,1,16:28,65,17:33
570,570,75,Vidyanagar,DeccanGymkhana,1,17:57,65,19:2
571,571,75,Vidyanagar,DeccanGymkhana,1,20:11,65,21:16
572,572,75,Vidyanagar,DeccanGymkhana,1,24:0,65,25:4
573,573,76,KumbarePark,UpperDepot,0,3:0,60,4:0
574,574,76,KumbarePark,UpperDepot,0,7:36,60,8:36
575,575,76,KumbarePark,UpperDepot,0,11:8,60,12:8
576,576,76,KumbarePark,UpperDepot,0,13:45,60,14:45
577,577,76,KumbarePark,UpperDepot,0,16:30,60,17:30
578,578,76,KumbarePark,UpperDepot,0,18:0,60,19:0
579,579,76,KumbarePark,UpperDepot,0,20:54,60,21:54
580,580,76,KumbarePark,UpperDepot,0,24:0,60,25:0
581,581,76,UpperDepot,KumbarePark,1,3:0,60,4:0
582,582,76,UpperDepot,KumbarePark,1,7:36,60,8:36
583,583,76,UpperDepot,KumbarePark,1,11:8,60,12:8
584,584,76,UpperDepot,KumbarePark,1,13:45,60,14:45
585,585,76,UpperDepot,KumbarePark,1,16:30,60,17:30
586,586,76,UpperDepot,KumbarePark,1,18:0,60,19:0
587,587,76,UpperDepot,KumbarePark,1,20:54,60,21:54
588,588,76,UpperDepot,KumbarePark,1,24:0,60,25:0
589,589,78,Marketyard,Kondhwagate,0,3:0,70,4:10
590,590,78,Marketyard,Kondhwagate,0,6:0,70,7:10
591,591,78,Marketyard,Kondhwagate,0,7:38,70,8:48
592,592,78,Marketyard,Kondhwagate,0,11:22,70,12:32
593,593,78,Marketyard,Kondhwagate,0,14:0,70,15:9
594,594,78,Marketyard,Kondhwagate,0,16:28,70,17:38
595,595,78,Marketyard,Kondhwagate,0,17:57,70,19:7
596,596,78,Marketyard,Kondhwagate,0,20:11,70,21:21
597,597,78,Marketyard,Kondhwagate,0,24:0,70,25:10
598,598,78,Kondhwagate,Marketyard,1,7:50,70,9:0
599,599,78,Kondhwagate,Marketyard,1,11:48,70,12:58
600,600,78,Kondhwagate,Marketyard,1,14:18,70,15:28
601,601,78,Kondhwagate,Marketyard,1,16:38,70,17:48
602,602,78,Kondhwagate,Marketyard,1,20:38,70,21:48
603,603,78,Kondhwagate,Marketyard,1,24:0,70,25:10
604,604,79,DeccanGymkhana,Mugawade,0,9:0,90,10:30
605,605,79,DeccanGymkhana,Mugawade,0,18:0,90,19:30
606,606,79,Mugawade,DeccanGymkhana,1,9:0,90,10:30
607,607,79,Mugawade,DeccanGymkhana,1,18:0,90,19:30
608,608,80,MaNaPa,CiplaCenter,0,8:5,45,8:50
609,609,80,MaNaPa,CiplaCenter,0,12:0,45,12:45
610,610,80,MaNaPa,CiplaCenter,0,14:43,45,15:28
611,611,80,MaNaPa,CiplaCenter,0,16:50,45,17:35
612,612,80,MaNaPa,CiplaCenter,0,21:0,45,21:45
613,613,80,CiplaCenter,MaNaPa,1,9:0,45,9:45
614,614,80,CiplaCenter,MaNaPa,1,18:0,45,18:45
615,615,81,KumbarePark,PuneStation,0,6:0,55,6:55
616,616,81,KumbarePark,PuneStation,0,7:38,55,8:33
617,617,81,KumbarePark,PuneStation,0,11:22,55,12:17
618,618,81,KumbarePark,PuneStation,0,14:0,55,14:54
619,619,81,KumbarePark,PuneStation,0,16:28,55,17:23
620,620,81,KumbarePark,PuneStation,0,17:57,55,18:52
621,621,81,KumbarePark,PuneStation,0,20:11,55,21:6
622,622,81,KumbarePark,PuneStation,0,24:0,55,24:55
623,623,81,PuneStation,KumbarePark,1,9:0,55,9:54
624,624,81,PuneStation,KumbarePark,1,12:0,55,12:54
625,625,81,PuneStation,KumbarePark,1,15:0,55,15:54
626,626,81,PuneStation,KumbarePark,1,17:34,55,18:29
627,627,81,PuneStation,KumbarePark,1,21:0,55,21:55
628,628,84,DeccanGymkhana,Sangrun,0,8:30,90,10:0
629,629,84,DeccanGymkhana,Sangrun,0,12:0,90,13:30
630,630,84,DeccanGymkhana,Sangrun,0,15:0,90,16:30
631,631,84,DeccanGymkhana,Sangrun,0,17:5,90,18:35
632,632,84,DeccanGymkhana,Sangrun,0,21:0,90,22:30
633,633,84,Sangrun,DeccanGymkhana,1,9:0,90,10:30
634,634,84,Sangrun,DeccanGymkhana,1,18:0,90,19:30
635,635,87A,DeccanGymkhana,Susgaon,0,8:38,55,9:33
636,636,87A,DeccanGymkhana,Susgaon,0,12:0,55,12:54
637,637,87A,DeccanGymkhana,Susgaon,0,15:0,55,15:54
638,638,87A,DeccanGymkhana,Susgaon,0,17:15,55,18:10
639,639,87A,DeccanGymkhana,Susgaon,0,21:0,55,21:55
640,640,87A,Susgaon,DeccanGymkhana,1,9:0,55,9:54
641,641,87A,Susgaon,DeccanGymkhana,1,18:0,55,18:55
642,642,88,UpperDepot,MediPoint,0,6:0,60,7:0
643,643,88,UpperDepot,MediPoint,0,7:38,60,8:38
644,644,88,UpperDepot,MediPoint,0,11:22,60,12:22
645,645,88,UpperDepot,MediPoint,0,14:0,60,15:0
646,646,88,UpperDepot,MediPoint,0,16:28,60,17:28
647,647,88,UpperDepot,MediPoint,0,17:57,60,18:57
648,648,88,UpperDepot,MediPoint,0,20:11,60,21:11
649,649,88,UpperDepot,MediPoint,0,24:0,60,25:0
650,650,88,MediPoint,UpperDepot,1,3:0,60,4:0
651,651,88,MediPoint,UpperDepot,1,6:0,60,7:0
652,652,88,MediPoint,UpperDepot,1,7:38,60,8:38
653,653,88,MediPoint,UpperDepot,1,11:22,60,12:22
654,654,88,MediPoint,UpperDepot,1,14:0,60,15:0
655,655,88,MediPoint,UpperDepot,1,16:28,60,17:28
656,656,88,MediPoint,UpperDepot,1,17:57,60,18:57
657,657,88,MediPoint,UpperDepot,1,20:11,60,21:11
658,658,88,MediPoint,UpperDepot,1,24:0,60,25:0
659,659,89,Swargate,Niljyoti,0,7:47,45,8:33
660,660,89,Swargate,Niljyoti,0,11:48,45,12:33
661,661,89,Swargate,Niljyoti,0,14:18,45,15:3
662,662,89,Swargate,Niljyoti,0,16:36,45,17:21
663,663,89,Swargate,Niljyoti,0,20:34,45,21:19
664,664,89,Swargate,Niljyoti,0,24:0,45,24:45
665,665,89,Niljyoti,Swargate,1,6:0,45,6:45
666,666,89,Niljyoti,Swargate,1,7:38,45,8:23
667,667,89,Niljyoti,Swargate,1,11:22,45,12:7
668,668,89,Niljyoti,Swargate,1,14:0,45,14:45
669,669,89,Niljyoti,Swargate,1,16:28,45,17:13
670,670,89,Niljyoti,Swargate,1,17:57,45,18:42
671,671,89,Niljyoti,Swargate,1,20:11,45,20:56
672,672,89,Niljyoti,Swargate,1,24:0,45,24:45
673,673,90,Swargate,Gokhalenagar,0,15:0,45,15:45
674,674,90,Swargate,Gokhalenagar,0,18:0,45,18:45
675,675,90,Gokhalenagar,Swargate,1,9:0,45,9:45
676,676,90,Gokhalenagar,Swargate,1,12:0,45,12:45
677,677,90,Gokhalenagar,Swargate,1,14:15,45,15:0
678,678,90,Gokhalenagar,Swargate,1,16:45,45,17:30
679,679,90,Gokhalenagar,Swargate,1,21:0,45,21:45
680,680,90,Gokhalenagar,Swargate,1,24:0,45,24:45
681,681,91,MaNaPa,Ishanyanagari,0,9:0,45,9:45
682,682,91,MaNaPa,Ishanyanagari,0,18:0,45,18:45
683,683,91,MaNaPa,Ishanyanagari,0,21:0,45,21:45
684,684,91,Ishanyanagari,MaNaPa,1,9:0,45,9:45
685,685,91,Ishanyanagari,MaNaPa,1,12:0,45,12:45
686,686,91,Ishanyanagari,MaNaPa,1,15:0,45,15:45
687,687,91,Ishanyanagari,MaNaPa,1,17:34,45,18:19
688,688,91,Ishanyanagari,MaNaPa,1,21:0,45,21:45
689,689,92,GujratColony,PuneStation,0,8:48,50,9:38
690,690,92,GujratColony,PuneStation,0,12:0,50,12:50
691,691,92,GujratColony,PuneStation,0,14:0,50,14:50
692,692,92,GujratColony,PuneStation,0,16:30,50,17:19
693,693,92,GujratColony,PuneStation,0,18:0,50,18:49
694,694,92,GujratColony,PuneStation,0,20:11,50,21:1
695,695,92,GujratColony,PuneStation,0,24:0,50,24:49
696,696,92,PuneStation,GujratColony,1,9:0,50,9:50
697,697,92,PuneStation,GujratColony,1,15:0,50,15:50
698,698,92,PuneStation,GujratColony,1,17:18,50,18:8
699,699,92,PuneStation,GujratColony,1,21:0,50,21:49
700,700,93,DeccanGymkhana,Pimplenilakh,0,9:0,50,9:50
701,701,93,DeccanGymkhana,Pimplenilakh,0,18:0,50,18:49
702,702,93,Pimplenilakh,DeccanGymkhana,1,9:0,50,9:50
703,703,93,Pimplenilakh,DeccanGymkhana,1,15:0,50,15:50
704,704,93,Pimplenilakh,DeccanGymkhana,1,18:0,50,18:49
705,705,93,Pimplenilakh,DeccanGymkhana,1,21:0,50,21:49
706,706,94,KothrudDepot,PuneStation,0,6:0,55,6:55
707,707,94,KothrudDepot,PuneStation,0,9:0,55,9:54
708,708,94,KothrudDepot,PuneStation,0,11:34,55,12:29
709,709,94,KothrudDepot,PuneStation,0,13:41,55,14:36
710,710,94,KothrudDepot,PuneStation,0,16:25,55,17:20
711,711,94,KothrudDepot,PuneStation,0,17:51,55,18:46
712,712,94,KothrudDepot,PuneStation,0,20:18,55,21:13
713,713,94,KothrudDepot,PuneStation,0,24:0,55,24:55
714,714,94,PuneStation,KothrudDepot,1,9:0,55,9:54
715,715,94,PuneStation,KothrudDepot,1,12:0,55,12:54
716,716,94,PuneStation,KothrudDepot,1,14:22,55,15:17
717,717,94,PuneStation,KothrudDepot,1,16:52,55,17:47
718,718,94,PuneStation,KothrudDepot,1,21:0,55,21:55
719,719,94,PuneStation,KothrudDepot,1,24:0,55,24:55
720,720,95,KothrudDepot,Pimplegurav,0,9:0,65,10:5
721,721,95,KothrudDepot,Pimplegurav,0,12:0,65,13:5
722,722,95,KothrudDepot,Pimplegurav,0,15:0,65,16:4
723,723,95,KothrudDepot,Pimplegurav,0,17:54,65,18:59
724,724,95,KothrudDepot,Pimplegurav,0,21:0,65,22:4
725,725,95,Pimplegurav,KothrudDepot,1,9:0,65,10:5
726,726,95,Pimplegurav,KothrudDepot,1,18:0,65,19:4
727,727,96,Pimplegurav,GharkulVasahatWarje,0,8:0,70,9:9
728,728,96,Pimplegurav,GharkulVasahatWarje,0,12:0,70,13:9
729,729,96,Pimplegurav,GharkulVasahatWarje,0,14:34,70,15:44
730,730,96,Pimplegurav,GharkulVasahatWarje,0,16:43,70,17:53
731,731,96,Pimplegurav,GharkulVasahatWarje,0,21:0,70,22:10
732,732,96,Pimplegurav,GharkulVasahatWarje,0,24:0,70,25:10
733,733,96,GharkulVasahatWarje,Pimplegurav,1,3:0,70,4:10
734,734,96,GharkulVasahatWarje,Pimplegurav,1,6:0,70,7:10
735,735,96,GharkulVasahatWarje,Pimplegurav,1,7:38,70,8:48
736,736,96,GharkulVasahatWarje,Pimplegurav,1,11:22,70,12:32
737,737,96,GharkulVasahatWarje,Pimplegurav,1,14:0,70,15:9
738,738,96,GharkulVasahatWarje,Pimplegurav,1,16:28,70,17:38
739,739,96,GharkulVasahatWarje,Pimplegurav,1,17:57,70,19:7
740,740,96,GharkulVasahatWarje,Pimplegurav,1,20:11,70,21:21
741,741,96,GharkulVasahatWarje,Pimplegurav,1,24:0,70,25:10
742,742,97,WarjeMalwadi,Sahkarnagar,0,12:0,70,13:9
743,743,97,WarjeMalwadi,Sahkarnagar,0,15:0,70,16:10
744,744,97,WarjeMalwadi,Sahkarnagar,0,17:38,70,18:48
745,745,97,WarjeMalwadi,Sahkarnagar,0,21:0,70,22:10
746,746,97,Sahkarnagar,WarjeMalwadi,1,9:0,70,10:9
747,747,97,Sahkarnagar,WarjeMalwadi,1,12:0,70,13:9
748,748,97,Sahkarnagar,WarjeMalwadi,1,15:0,70,16:10
749,749,97,Sahkarnagar,WarjeMalwadi,1,17:18,70,18:28
750,750,97,Sahkarnagar,WarjeMalwadi,1,21:0,70,22:10
751,751,101,KothrudDepot,KondhwaBk,0,15:0,75,16:15
752,752,101,KothrudDepot,KondhwaBk,0,18:0,75,19:15
753,753,101,KondhwaBk,KothrudDepot,1,15:0,75,16:15
754,754,101,KondhwaBk,KothrudDepot,1,18:0,75,19:15
755,755,102,KothrudDepot,Lohgaon,0,9:0,80,10:20
756,756,102,KothrudDepot,Lohgaon,0,18:0,80,19:19
757,757,102,Lohgaon,KothrudDepot,1,9:0,80,10:20
758,758,102,Lohgaon,KothrudDepot,1,18:0,80,19:19
759,759,103,Katraj,KothrudDepot,0,9:0,60,10:0
760,760,103,Katraj,KothrudDepot,0,18:0,60,19:0
761,761,103,KothrudDepot,Katraj,1,9:0,60,10:0
762,762,103,KothrudDepot,Katraj,1,18:0,60,19:0
763,763,103,KothrudDepot,Katraj,1,21:0,60,22:0
764,764,104,DeccanGymkhana,DSKVishwa,0,9:0,55,9:54
765,765,104,DeccanGymkhana,DSKVishwa,0,15:0,55,15:54
766,766,104,DeccanGymkhana,DSKVishwa,0,18:0,55,18:55
767,767,104,DeccanGymkhana,DSKVishwa,0,21:0,55,21:55
768,768,104,DSKVishwa,DeccanGymkhana,1,3:0,55,3:54
769,769,104,DSKVishwa,DeccanGymkhana,1,6:0,55,6:55
770,770,104,DSKVishwa,DeccanGymkhana,1,7:38,55,8:33
771,771,104,DSKVishwa,DeccanGymkhana,1,11:22,55,12:17
772,772,104,DSKVishwa,DeccanGymkhana,1,14:0,55,14:54
773,773,104,DSKVishwa,DeccanGymkhana,1,16:28,55,17:23
774,774,104,DSKVishwa,DeccanGymkhana,1,17:57,55,18:52
775,775,104,DSKVishwa,DeccanGymkhana,1,20:11,55,21:6
776,776,104,DSKVishwa,DeccanGymkhana,1,24:0,55,24:55
777,777,107,DeccanGymkhana,Pimplegurav,0,9:0,50,9:50
778,778,107,DeccanGymkhana,Pimplegurav,0,15:0,50,15:50
779,779,107,DeccanGymkhana,Pimplegurav,0,18:0,50,18:49
780,780,107,DeccanGymkhana,Pimplegurav,0,21:0,50,21:49
781,781,107,Pimplegurav,DeccanGymkhana,1,9:0,50,9:50
782,782,107,Pimplegurav,DeccanGymkhana,1,18:0,50,18:49
783,783,108,Sutardara,PuneStation,0,15:0,55,15:54
784,784,108,Sutardara,PuneStation,0,18:0,55,18:55
785,785,108,PuneStation,Sutardara,1,15:0,55,15:54
786,786,108,PuneStation,Sutardara,1,18:0,55,18:55
787,787,111,Bhekrainagar,MaNaPa,0,9:0,70,10:9
788,788,111,Bhekrainagar,MaNaPa,0,12:0,70,13:9
789,789,111,Bhekrainagar,MaNaPa,0,15:0,70,16:10
790,790,111,Bhekrainagar,MaNaPa,0,17:54,70,19:4
791,791,111,Bhekrainagar,MaNaPa,0,21:0,70,22:10
792,792,111,MaNaPa,Bhekrainagar,1,9:0,70,10:9
793,793,111,MaNaPa,Bhekrainagar,1,12:0,70,13:9
794,794,111,MaNaPa,Bhekrainagar,1,15:0,70,16:10
795,795,111,MaNaPa,Bhekrainagar,1,17:30,70,18:40
796,796,111,MaNaPa,Bhekrainagar,1,21:0,70,22:10
797,797,112,KothrudDepot,Mandai,0,9:0,35,9:35
798,798,112,KothrudDepot,Mandai,0,15:0,35,15:35
799,799,112,KothrudDepot,Mandai,0,18:0,35,18:34
800,800,112,KothrudDepot,Mandai,0,21:0,35,21:34
801,801,112,Mandai,KothrudDepot,1,8:15,35,8:50
802,802,112,Mandai,KothrudDepot,1,12:0,35,12:35
803,803,112,Mandai,KothrudDepot,1,15:0,35,15:35
804,804,112,Mandai,KothrudDepot,1,16:57,35,17:32
805,805,112,Mandai,KothrudDepot,1,21:0,35,21:34
806,806,113,AppaBalawantChowk,Sangvi,0,9:0,40,9:39
807,807,113,AppaBalawantChowk,Sangvi,0,18:0,40,18:40
808,808,113,Sangvi,AppaBalawantChowk,1,8:43,40,9:23
809,809,113,Sangvi,AppaBalawantChowk,1,12:0,40,12:39
810,810,113,Sangvi,AppaBalawantChowk,1,15:0,40,15:39
811,811,113,Sangvi,AppaBalawantChowk,1,17:18,40,17:58
812,812,113,Sangvi,AppaBalawantChowk,1,21:0,40,21:40
813,813,114,MaNaPa,Mhalungegaon,0,3:0,50,3:50
814,814,114,MaNaPa,Mhalungegaon,0,6:0,50,6:49
815,815,114,MaNaPa,Mhalungegaon,0,7:38,50,8:28
816,816,114,MaNaPa,Mhalungegaon,0,11:22,50,12:12
817,817,114,MaNaPa,Mhalungegaon,0,14:0,50,14:50
818,818,114,MaNaPa,Mhalungegaon,0,16:28,50,17:18
819,819,114,MaNaPa,Mhalungegaon,0,17:57,50,18:47
820,820,114,MaNaPa,Mhalungegaon,0,20:11,50,21:1
821,821,114,MaNaPa,Mhalungegaon,0,24:0,50,24:49
822,822,114,Mhalungegaon,MaNaPa,1,9:0,50,9:50
823,823,114,Mhalungegaon,MaNaPa,1,12:0,50,12:50
824,824,114,Mhalungegaon,MaNaPa,1,15:0,50,15:50
825,825,114,Mhalungegaon,MaNaPa,1,17:43,50,18:33
826,826,114,Mhalungegaon,MaNaPa,1,21:0,50,21:49
827,827,117,DhayariMarutiMandir,Swargate,1,9:0,45,9:45
828,828,117,DhayariMarutiMandir,Swargate,1,12:0,45,12:45
829,829,117,DhayariMarutiMandir,Swargate,1,15:0,45,15:45
830,830,117,DhayariMarutiMandir,Swargate,1,18:0,45,18:45
